,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
27679,19120500460024,ASP,2019-11-23,RES,blank,1971/01,1.25,0,213,0,5869,blank,blank,5649634,19120500460024,B2,5.0,blank,blank,HUNG WAN BLDG,鴻運樓,blank,blank,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,472,blank,NKC,KCTL55 / DD444LOT311,|HUNG WAN BLDG鴻運樓|Phase |Block ,青山公路葵涌段HUNG WAN BLDG鴻運樓|Phase|Block,青山公路葵涌段HUNG WAN BLDG鴻運樓|Phase|Block|5|B2,葵涌,1971,49,HUNG WAN BLDG鴻運樓,472 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,472 CASTLE PEAK RD KWAI CHUNG,472 青山公路葵涌段,"鴻運樓,青山公路葵涌段","HUNG WAN BLDG,CASTLE PEAK RD KWAI CHUNG","HUNG WAN BLDG,CASTLE PEAK RD KWAI CHUNG|鴻運樓,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGblankHUNG WAN BLDG鴻運樓|Phaseblank|Blockblank|5|B2consid1.25,5,中,中層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27946,20042201590582,ASP,2020-04-06,RES,blank,1986/05,7.3,840,638,8690,11442,blank,BW:30 SF (GI/NE) / ,5699022,20042201590582,A,4.0,1,blank,blank,blank,WONDERLAND VILLAS,華景山莊,WAH KING HILL RD,華景山路,9,blank,NKC,KCTL369RP,WONDERLAND VILLAS||Phase |Block 1,華景山路WONDERLAND VILLAS|Phase|Block1,華景山路WONDERLAND VILLAS|Phase|Block1|4|A,葵涌,1986,34,blankblank,9 WAH KING HILL RD|華景山路,9 WAH KING HILL RD,9 華景山路,"華景山莊1座,華景山路","WONDERLAND VILLAS(BLOCK 1),WAH KING HILL RD","WONDERLAND VILLAS(Block 1),WAH KING HILL RD|華景山莊1座,華景山路",WAH KING HILL RDWONDERLAND VILLASblankblank|Phaseblank|Block1|4|Aconsid7.3,4,低,低層,北,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28333,20072701870025,ASP,2020-07-13,RES,blank,1977/08,7.3,635,555,11496,13153,blank,blank,5746072,20072701870025,4,15.0,D,blank,blank,blank,LAI CHI KOK BAY GDN,荔灣花園,LAI KING HILL RD,荔景山路,272,blank,NKC,SD4LOT3336,LAI CHI KOK BAY GDN||Phase |Block D,荔景山路LAI CHI KOK BAY GDN|Phase|BlockD,荔景山路LAI CHI KOK BAY GDN|Phase|BlockD|15|4,葵涌,1977,43,blankblank,272 LAI KING HILL RD|荔景山路,272 LAI KING HILL RD,272 荔景山路,"荔灣花園D座,荔景山路","LAI CHI KOK BAY GDN(BLOCK D),LAI KING HILL RD","LAI CHI KOK BAY GDN(Block D),LAI KING HILL RD|荔灣花園D座,荔景山路",LAI KING HILL RDLAI CHI KOK BAY GDNblankblank|Phaseblank|BlockD|15|4consid7.3,15,低,高層,南,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27477,19090400320248,ASP,2019-08-16,RES,blank,2002/06,7.3,620,447,11774,16331,blank,BW:38 SF (GE/NE) / PF:8 SF (GE/NE) / ,5607663,19090400320248,H,6.0,2,blank,blank,blank,NOB HILL,盈暉臺,KING LAI PATH,景荔徑,8,blank,NKC,KCTL474,NOB HILL||Phase |Block 2,景荔徑NOB HILL|Phase|Block2,景荔徑NOB HILL|Phase|Block2|6|H,葵涌,2002,18,blankblank,8 KING LAI PATH|景荔徑,8 KING LAI PATH,8 景荔徑,"盈暉臺2座,景荔徑","NOB HILL(BLOCK 2),KING LAI PATH","NOB HILL(Block 2),KING LAI PATH|盈暉臺2座,景荔徑",KING LAI PATHNOB HILLblankblank|Phaseblank|Block2|6|Hconsid7.3,6,很低,低層,南,呂字型,良好,業主減價 上車筍盤 歡迎約睇
28152,20061601860077,ASP,2020-05-28,RES,blank,2002/06,7.3,626,454,11661,16079,blank,BW:35 SF (GE/NE) / PF:8 SF (GE/NE) / ,5724153,20061601860077,A,37.0,1,blank,blank,blank,NOB HILL,盈暉臺,KING LAI PATH,景荔徑,8,blank,NKC,KCTL474,NOB HILL||Phase |Block 1,景荔徑NOB HILL|Phase|Block1,景荔徑NOB HILL|Phase|Block1|37|A,葵涌,2002,18,blankblank,8 KING LAI PATH|景荔徑,8 KING LAI PATH,8 景荔徑,"盈暉臺1座,景荔徑","NOB HILL(BLOCK 1),KING LAI PATH","NOB HILL(Block 1),KING LAI PATH|盈暉臺1座,景荔徑",KING LAI PATHNOB HILLblankblank|Phaseblank|Block1|37|Aconsid7.3,37,很低,高層,北,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27741,20011502400269,ASP,2019-12-16,RES,blank,1998/12,7.3,759,604,9618,12086,blank,BW:9 SF (GI/NE) / BAL:34 SF (GI/NI) / ,5663396,20011502400269,A,30.0,5,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 5,荔崗街HIGHLAND PARK|Phase|Block5,荔崗街HIGHLAND PARK|Phase|Block5|30|A,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺5座,荔崗街","HIGHLAND PARK(BLOCK 5),LAI KONG ST","HIGHLAND PARK(Block 5),LAI KONG ST|浩景臺5座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block5|30|Aconsid7.3,30,很低,中層,南,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27779,20020500890015,ASP,2020-01-14,RES,blank,1983/06,7.36,703,565,10469,13027,blank,BW:28 SF (GI/NE) / ,5669805,20020500890015,6,25.0,C,blank,blank,blank,SUN KWAI HING GDN,新葵興花園,TAI WO HAU RD,大窩口道,165,blank,NKC,KCTL377,SUN KWAI HING GDN||Phase |Block C,大窩口道SUN KWAI HING GDN|Phase|BlockC,大窩口道SUN KWAI HING GDN|Phase|BlockC|25|6,葵涌,1983,37,blankblank,165 TAI WO HAU RD|大窩口道,165 TAI WO HAU RD,165 大窩口道,"新葵興花園C座,大窩口道","SUN KWAI HING GDN(BLOCK C),TAI WO HAU RD","SUN KWAI HING GDN(Block C),TAI WO HAU RD|新葵興花園C座,大窩口道",TAI WO HAU RDSUN KWAI HING GDNblankblank|Phaseblank|BlockC|25|6consid7.36,25,低,中層,北,四正,良好,單位實用四正 交通方便 配套完善
28039,20052501570012,ASP,2020-05-18,RES,blank,1985/05,7.38,879,677,8396,10901,blank,BW:46 SF (GI/NE) / ,5711495,20052501570012,A,2.0,6,blank,blank,blank,WONDERLAND VILLAS,華景山莊,WAH KING HILL RD,華景山路,9,blank,NKC,KCTL369RP,WONDERLAND VILLAS||Phase |Block 6,華景山路WONDERLAND VILLAS|Phase|Block6,華景山路WONDERLAND VILLAS|Phase|Block6|2|A,葵涌,1985,35,blankblank,9 WAH KING HILL RD|華景山路,9 WAH KING HILL RD,9 華景山路,"華景山莊6座,華景山路","WONDERLAND VILLAS(BLOCK 6),WAH KING HILL RD","WONDERLAND VILLAS(Block 6),WAH KING HILL RD|華景山莊6座,華景山路",WAH KING HILL RDWONDERLAND VILLASblankblank|Phaseblank|Block6|2|Aconsid7.38,2,低,中層,東南,四正,基本,業主減價 上車筍盤 歡迎約睇
27848,20031101510014,ASP,2020-02-28,RES,blank,1998/12,7.38,727,571,10151,12925,blank,BW:26 SF (GI/NE) / ,5683407,20031101510014,A,26.0,3,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 3,荔崗街HIGHLAND PARK|Phase|Block3,荔崗街HIGHLAND PARK|Phase|Block3|26|A,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺3座,荔崗街","HIGHLAND PARK(BLOCK 3),LAI KONG ST","HIGHLAND PARK(Block 3),LAI KONG ST|浩景臺3座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block3|26|Aconsid7.38,26,很低,中層,西,四正,基本,業主減價 上車筍盤 歡迎約睇
28315,20072100530028,ASP,2020-06-30,RES,blank,1998/12,7.38,778,631,9486,11696,blank,BW:22 SF (GI/NE) / ,5742390,20072100530028,C,3.0,2,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 2,荔崗街HIGHLAND PARK|Phase|Block2,荔崗街HIGHLAND PARK|Phase|Block2|3|C,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺2座,荔崗街","HIGHLAND PARK(BLOCK 2),LAI KONG ST","HIGHLAND PARK(Block 2),LAI KONG ST|浩景臺2座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block2|3|Cconsid7.38,3,很低,低層,東北,沒資料,基本,單位實用四正 交通方便 配套完善
28326,20072401220262,ASP,2020-07-10,RES,blank,1974/10,7.387,0,415,0,17800,blank,blank,5744991,20072401220262,C,21.0,blank,blank,WEALTHY GDN,葵芳匯,blank,blank,HING FONG RD,興芳路,204,blank,NKC,KCTL178,|WEALTHY GDN葵芳匯|Phase |Block ,興芳路WEALTHY GDN葵芳匯|Phase|Block,興芳路WEALTHY GDN葵芳匯|Phase|Block|21|C,葵涌,1974,46,WEALTHY GDN葵芳匯,204 HING FONG RD|興芳路,204 HING FONG RD,204 興芳路,"葵芳匯,興芳路","WEALTHY GDN,HING FONG RD","WEALTHY GDN,HING FONG RD|葵芳匯,興芳路",HING FONG RDblankWEALTHY GDN葵芳匯|Phaseblank|Blockblank|21|Cconsid7.387,21,中,高層,西南,沒資料,基本,業主減價 上車筍盤 歡迎約睇
28323,20072400490097,ASP,2020-07-14,RES,blank,1974/10,7.387,0,415,0,17800,blank,blank,5744710,20072400490097,C,20.0,blank,blank,WEALTHY GDN,葵芳匯,blank,blank,HING FONG RD,興芳路,204,blank,NKC,KCTL178,|WEALTHY GDN葵芳匯|Phase |Block ,興芳路WEALTHY GDN葵芳匯|Phase|Block,興芳路WEALTHY GDN葵芳匯|Phase|Block|20|C,葵涌,1974,46,WEALTHY GDN葵芳匯,204 HING FONG RD|興芳路,204 HING FONG RD,204 興芳路,"葵芳匯,興芳路","WEALTHY GDN,HING FONG RD","WEALTHY GDN,HING FONG RD|葵芳匯,興芳路",HING FONG RDblankWEALTHY GDN葵芳匯|Phaseblank|Blockblank|20|Cconsid7.387,20,中,低層,南,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28050,20052602080329,ASP,2020-05-14,RES,blank,1990/03,7.4,666,490,11111,15102,blank,BW:40 SF (GI/NE) / ,5712460,20052602080329,F,13.0,1,blank,blank,blank,KWAI CHUNG PLAZA,葵涌廣場,KWAI FOO RD,葵富路,7,11,NKC,KCTL398,KWAI CHUNG PLAZA||Phase |Block 1,葵富路KWAI CHUNG PLAZA|Phase|Block1,葵富路KWAI CHUNG PLAZA|Phase|Block1|13|F,葵涌,1990,30,blankblank,7-11 KWAI FOO RD|葵富路,7-11 KWAI FOO RD,7-11 葵富路,"葵涌廣場1座,葵富路","KWAI CHUNG PLAZA(BLOCK 1),KWAI FOO RD","KWAI CHUNG PLAZA(Block 1),KWAI FOO RD|葵涌廣場1座,葵富路",KWAI FOO RDKWAI CHUNG PLAZAblankblank|Phaseblank|Block1|13|Fconsid7.4,13,低,高層,西南,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27925,20041400130075,ASP,2020-03-20,RES,blank,2002/06,7.4,631,460,11727,16087,blank,BW:34 SF (GE/NE) / PF:8 SF (GE/NE) / ,5695353,20041400130075,C,37.0,2,blank,blank,blank,NOB HILL,盈暉臺,KING LAI PATH,景荔徑,8,blank,NKC,KCTL474,NOB HILL||Phase |Block 2,景荔徑NOB HILL|Phase|Block2,景荔徑NOB HILL|Phase|Block2|37|C,葵涌,2002,18,blankblank,8 KING LAI PATH|景荔徑,8 KING LAI PATH,8 景荔徑,"盈暉臺2座,景荔徑","NOB HILL(BLOCK 2),KING LAI PATH","NOB HILL(Block 2),KING LAI PATH|盈暉臺2座,景荔徑",KING LAI PATHNOB HILLblankblank|Phaseblank|Block2|37|Cconsid7.4,37,很低,中層,南,呂字型,良好,單位實用四正 交通方便 配套完善
27234,19052200170259,ASP,2019-05-14,RES,blank,1998/12,7.43,735,581,10109,12788,blank,BW:21 SF (GI/NE) / ,5548498,19052200170259,F,23.0,4,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 4,荔崗街HIGHLAND PARK|Phase|Block4,荔崗街HIGHLAND PARK|Phase|Block4|23|F,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺4座,荔崗街","HIGHLAND PARK(BLOCK 4),LAI KONG ST","HIGHLAND PARK(Block 4),LAI KONG ST|浩景臺4座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block4|23|Fconsid7.43,23,很低,低層,東南,四正,基本,單位實用四正 交通方便 配套完善
28110,20060901730029,ASP,2020-05-29,RES,blank,1981/12,7.48,0,658,0,11368,blank,blank,5720050,20060901730029,B,12.0,2,blank,WAH YEE COURT,華義閣,WAH YUEN CHUEN,華員村,WAH KING HILL RD,華景山路,6,12,NKC,KCTL316,WAH YUEN CHUEN|WAH YEE COURT華義閣|Phase |Block 2,華景山路WAH YUEN CHUENWAH YEE COURT華義閣|Phase|Block2,華景山路WAH YUEN CHUENWAH YEE COURT華義閣|Phase|Block2|12|B,葵涌,1981,39,WAH YEE COURT華義閣,6-12 WAH KING HILL RD|華景山路,6-12 WAH KING HILL RD,6-12 華景山路,"華義閣,華員村,華景山路","WAH YEE COURT,WAH YUEN CHUEN,WAH KING HILL RD","WAH YEE COURT,WAH YUEN CHUEN,WAH KING HILL RD|華義閣,華員村,華景山路",WAH KING HILL RDWAH YUEN CHUENWAH YEE COURT華義閣|Phaseblank|Block2|12|Bconsid7.48,12,低,高層,西北,呂字型,基本,業主減價 上車筍盤 歡迎約睇
27215,19051502220198,ASP,2019-04-15,RES,blank,2007/07,7.48,811,586,9223,12765,blank,BW:58 SF (GI/NE) / ,5544104,19051502220198,A,20.0,2,blank,blank,blank,THE APEX,雍雅軒,WO YI HOP RD,和宜合道,33,blank,NKC,KCTL467RP,THE APEX||Phase |Block 2,和宜合道THE APEX|Phase|Block2,和宜合道THE APEX|Phase|Block2|20|A,葵涌,2007,13,blankblank,33 WO YI HOP RD|和宜合道,33 WO YI HOP RD,33 和宜合道,"雍雅軒2座,和宜合道","THE APEX(BLOCK 2),WO YI HOP RD","THE APEX(Block 2),WO YI HOP RD|雍雅軒2座,和宜合道",WO YI HOP RDTHE APEXblankblank|Phaseblank|Block2|20|Aconsid7.48,20,很低,中層,北,沒資料,基本,單位實用四正 交通方便 配套完善
27314,19061301150021,ASP,2019-05-23,RES,blank,1998/12,7.5,778,631,9640,11886,blank,BW:22 SF (GI/NE) / ,5564431,19061301150021,B,23.0,1,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 1,荔崗街HIGHLAND PARK|Phase|Block1,荔崗街HIGHLAND PARK|Phase|Block1|23|B,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺1座,荔崗街","HIGHLAND PARK(BLOCK 1),LAI KONG ST","HIGHLAND PARK(Block 1),LAI KONG ST|浩景臺1座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block1|23|Bconsid7.5,23,很低,高層,東北,呂字型,良好,業主減價 上車筍盤 歡迎約睇
27982,20050600280112,ASP,2020-04-23,RES,blank,1990/03,7.5,666,490,11261,15306,blank,BW:40 SF (GI/NE) / ,5702677,20050600280112,F,27.0,1,blank,blank,blank,KWAI CHUNG PLAZA,葵涌廣場,KWAI FOO RD,葵富路,7,11,NKC,KCTL398,KWAI CHUNG PLAZA||Phase |Block 1,葵富路KWAI CHUNG PLAZA|Phase|Block1,葵富路KWAI CHUNG PLAZA|Phase|Block1|27|F,葵涌,1990,30,blankblank,7-11 KWAI FOO RD|葵富路,7-11 KWAI FOO RD,7-11 葵富路,"葵涌廣場1座,葵富路","KWAI CHUNG PLAZA(BLOCK 1),KWAI FOO RD","KWAI CHUNG PLAZA(Block 1),KWAI FOO RD|葵涌廣場1座,葵富路",KWAI FOO RDKWAI CHUNG PLAZAblankblank|Phaseblank|Block1|27|Fconsid7.5,27,低,低層,東南,沒資料,基本,單位實用四正 交通方便 配套完善
27362,19062702010041,ASP,2019-05-26,RES,blank,1987/08,7.5,731,633,10260,11848,blank,BW:13 SF (GI/NE) / ,5573140,19062702010041,F,7.0,19,blank,blank,blank,WONDERLAND VILLAS,華景山莊,WAH KING HILL RD,華景山路,9,blank,NKC,KCTL369RP,WONDERLAND VILLAS||Phase |Block 19,華景山路WONDERLAND VILLAS|Phase|Block19,華景山路WONDERLAND VILLAS|Phase|Block19|7|F,葵涌,1987,33,blankblank,9 WAH KING HILL RD|華景山路,9 WAH KING HILL RD,9 華景山路,"華景山莊19座,華景山路","WONDERLAND VILLAS(BLOCK 19),WAH KING HILL RD","WONDERLAND VILLAS(Block 19),WAH KING HILL RD|華景山莊19座,華景山路",WAH KING HILL RDWONDERLAND VILLASblankblank|Phaseblank|Block19|7|Fconsid7.5,7,低,低層,西南,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27595,19110500210012,ASP,2019-10-29,RES,blank,1996/04,7.5,666,517,11261,14507,blank,BW:42 SF (GI/NE) / ,5635477,19110500210012,D,25.0,blank,blank,HANG KING GDN,恒景花園,blank,blank,WING FONG RD,榮芳路,9,blank,NKC,KCTL460,|HANG KING GDN恒景花園|Phase |Block ,榮芳路HANG KING GDN恒景花園|Phase|Block,榮芳路HANG KING GDN恒景花園|Phase|Block|25|D,葵涌,1996,24,HANG KING GDN恒景花園,9 WING FONG RD|榮芳路,9 WING FONG RD,9 榮芳路,"恒景花園,榮芳路","HANG KING GDN,WING FONG RD","HANG KING GDN,WING FONG RD|恒景花園,榮芳路",WING FONG RDblankHANG KING GDN恒景花園|Phaseblank|Blockblank|25|Dconsid7.5,25,近乎零,高層,西南,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27516,19092401090067,ASP,2019-09-05,RES,blank,1998/12,7.5,727,571,10316,13135,blank,BW:26 SF (GI/NE) / ,5615274,19092401090067,A,23.0,4,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 4,荔崗街HIGHLAND PARK|Phase|Block4,荔崗街HIGHLAND PARK|Phase|Block4|23|A,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺4座,荔崗街","HIGHLAND PARK(BLOCK 4),LAI KONG ST","HIGHLAND PARK(Block 4),LAI KONG ST|浩景臺4座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block4|23|Aconsid7.5,23,很低,低層,東,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28166,20061701520371,ASP,2020-06-03,RES,blank,2007/07,7.55,811,586,9309,12884,blank,BW:58 SF (GI/NE) / ,5724861,20061701520371,A,16.0,2,blank,blank,blank,THE APEX,雍雅軒,WO YI HOP RD,和宜合道,33,blank,NKC,KCTL467RP,THE APEX||Phase |Block 2,和宜合道THE APEX|Phase|Block2,和宜合道THE APEX|Phase|Block2|16|A,葵涌,2007,13,blankblank,33 WO YI HOP RD|和宜合道,33 WO YI HOP RD,33 和宜合道,"雍雅軒2座,和宜合道","THE APEX(BLOCK 2),WO YI HOP RD","THE APEX(Block 2),WO YI HOP RD|雍雅軒2座,和宜合道",WO YI HOP RDTHE APEXblankblank|Phaseblank|Block2|16|Aconsid7.55,16,很低,中層,東北,沒資料,良好,單位實用四正 交通方便 配套完善
27202,19050802490258,ASP,2019-04-23,RES,blank,2002/06,7.58,620,448,12226,16920,blank,BW:37 SF (GE/NE) / PF:8 SF (GE/NE) / ,5539884,19050802490258,A,6.0,3,blank,blank,blank,NOB HILL,盈暉臺,KING LAI PATH,景荔徑,8,blank,NKC,KCTL474,NOB HILL||Phase |Block 3,景荔徑NOB HILL|Phase|Block3,景荔徑NOB HILL|Phase|Block3|6|A,葵涌,2002,18,blankblank,8 KING LAI PATH|景荔徑,8 KING LAI PATH,8 景荔徑,"盈暉臺3座,景荔徑","NOB HILL(BLOCK 3),KING LAI PATH","NOB HILL(Block 3),KING LAI PATH|盈暉臺3座,景荔徑",KING LAI PATHNOB HILLblankblank|Phaseblank|Block3|6|Aconsid7.58,6,很低,低層,北,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
26938,19011400570133,ASP,2019-01-04,RES,blank,1998/12,7.58,808,655,9381,11573,blank,BW:23 SF (GI/NE) / ,5484109,19011400570133,E,29.0,2,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 2,荔崗街HIGHLAND PARK|Phase|Block2,荔崗街HIGHLAND PARK|Phase|Block2|29|E,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺2座,荔崗街","HIGHLAND PARK(BLOCK 2),LAI KONG ST","HIGHLAND PARK(Block 2),LAI KONG ST|浩景臺2座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block2|29|Econsid7.58,29,很低,高層,西,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28047,20052601550199,ASP,2020-05-15,RES,blank,1974/10,7.5952,0,404,0,18800,blank,blank,5712539,20052601550199,D,10.0,blank,blank,WEALTHY GDN,葵芳匯,blank,blank,HING FONG RD,興芳路,204,blank,NKC,KCTL178,|WEALTHY GDN葵芳匯|Phase |Block ,興芳路WEALTHY GDN葵芳匯|Phase|Block,興芳路WEALTHY GDN葵芳匯|Phase|Block|10|D,葵涌,1974,46,WEALTHY GDN葵芳匯,204 HING FONG RD|興芳路,204 HING FONG RD,204 興芳路,"葵芳匯,興芳路","WEALTHY GDN,HING FONG RD","WEALTHY GDN,HING FONG RD|葵芳匯,興芳路",HING FONG RDblankWEALTHY GDN葵芳匯|Phaseblank|Blockblank|10|Dconsid7.5952,10,中,中層,南,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27327,19061801640050,ASP,2019-06-04,RES,blank,1983/06,7.6,703,582,10811,13058,blank,BW:36 SF (GI/NE) / ,5566970,19061801640050,3,12.0,A,blank,blank,blank,SUN KWAI HING GDN,新葵興花園,TAI WO HAU RD,大窩口道,161,blank,NKC,KCTL377,SUN KWAI HING GDN||Phase |Block A,大窩口道SUN KWAI HING GDN|Phase|BlockA,大窩口道SUN KWAI HING GDN|Phase|BlockA|12|3,葵涌,1983,37,blankblank,161 TAI WO HAU RD|大窩口道,161 TAI WO HAU RD,161 大窩口道,"新葵興花園A座,大窩口道","SUN KWAI HING GDN(BLOCK A),TAI WO HAU RD","SUN KWAI HING GDN(Block A),TAI WO HAU RD|新葵興花園A座,大窩口道",TAI WO HAU RDSUN KWAI HING GDNblankblank|Phaseblank|BlockA|12|3consid7.6,12,低,高層,西南,呂字型,有,業主減價 上車筍盤 歡迎約睇
27556,19101700960126,ASP,2019-09-25,RES,blank,1998/12,7.6,760,595,10000,12773,blank,BW:28 SF (GI/NE) / ,5627640,19101700960126,B,17.0,6,blank,blank,blank,HIGHLAND PARK,浩景臺,LAI KONG ST,荔崗街,11,blank,NKC,KCTL458,HIGHLAND PARK||Phase |Block 6,荔崗街HIGHLAND PARK|Phase|Block6,荔崗街HIGHLAND PARK|Phase|Block6|17|B,葵涌,1998,22,blankblank,11 LAI KONG ST|荔崗街,11 LAI KONG ST,11 荔崗街,"浩景臺6座,荔崗街","HIGHLAND PARK(BLOCK 6),LAI KONG ST","HIGHLAND PARK(Block 6),LAI KONG ST|浩景臺6座,荔崗街",LAI KONG STHIGHLAND PARKblankblank|Phaseblank|Block6|17|Bconsid7.6,17,很低,中層,東北,沒資料,有,單位實用四正 交通方便 配套完善
27829,20030200100113,ASP,2020-02-21,RES,blank,1990/03,7.6,666,490,11411,15510,blank,BW:40 SF (GI/NE) / ,5680039,20030200100113,F,21.0,2,blank,blank,blank,KWAI CHUNG PLAZA,葵涌廣場,KWAI FOO RD,葵富路,7,11,NKC,KCTL398,KWAI CHUNG PLAZA||Phase |Block 2,葵富路KWAI CHUNG PLAZA|Phase|Block2,葵富路KWAI CHUNG PLAZA|Phase|Block2|21|F,葵涌,1990,30,blankblank,7-11 KWAI FOO RD|葵富路,7-11 KWAI FOO RD,7-11 葵富路,"葵涌廣場2座,葵富路","KWAI CHUNG PLAZA(BLOCK 2),KWAI FOO RD","KWAI CHUNG PLAZA(Block 2),KWAI FOO RD|葵涌廣場2座,葵富路",KWAI FOO RDKWAI CHUNG PLAZAblankblank|Phaseblank|Block2|21|Fconsid7.6,21,低,低層,西,呂字型,基本,單位實用四正 交通方便 配套完善
27258,19052700860111,ASP,2019-04-29,RES,blank,1986/05,7.6,851,641,8931,11856,blank,BW:37 SF (GI/NE) / ,5552765,19052700860111,B,4.0,1,blank,blank,blank,WONDERLAND VILLAS,華景山莊,WAH KING HILL RD,華景山路,9,blank,NKC,KCTL369RP,WONDERLAND VILLAS||Phase |Block 1,華景山路WONDERLAND VILLAS|Phase|Block1,華景山路WONDERLAND VILLAS|Phase|Block1|4|B,葵涌,1986,34,blankblank,9 WAH KING HILL RD|華景山路,9 WAH KING HILL RD,9 華景山路,"華景山莊1座,華景山路","WONDERLAND VILLAS(BLOCK 1),WAH KING HILL RD","WONDERLAND VILLAS(Block 1),WAH KING HILL RD|華景山莊1座,華景山路",WAH KING HILL RDWONDERLAND VILLASblankblank|Phaseblank|Block1|4|Bconsid7.6,4,低,中層,東北,沒資料,基本,單位實用四正 交通方便 配套完善
27685,19120900220034,ASP,2019-11-20,RES,blank,2002/06,7.6,632,461,12025,16486,blank,BW:34 SF (GE/NE) / PF:8 SF (GE/NE) / ,5650569,19120900220034,C,23.0,3,blank,blank,blank,NOB HILL,盈暉臺,KING LAI PATH,景荔徑,8,blank,NKC,KCTL474,NOB HILL||Phase |Block 3,景荔徑NOB HILL|Phase|Block3,景荔徑NOB HILL|Phase|Block3|23|C,葵涌,2002,18,blankblank,8 KING LAI PATH|景荔徑,8 KING LAI PATH,8 景荔徑,"盈暉臺3座,景荔徑","NOB HILL(BLOCK 3),KING LAI PATH","NOB HILL(Block 3),KING LAI PATH|盈暉臺3座,景荔徑",KING LAI PATHNOB HILLblankblank|Phaseblank|Block3|23|Cconsid7.6,23,很低,低層,東南,四正,有,業主減價 上車筍盤 歡迎約睇
